date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:49:16	487/487	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:51:33%20GMT	https://templates-preview.com/gitex/icons/logout.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/logout.svg	(from https://templates-preview.com/gitex/customer/index.html)
14:49:19	484/484	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:51:32%20GMT	https://templates-preview.com/gitex/icons/logout-light.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/logout-light.svg	(from https://templates-preview.com/gitex/customer/index.html)
14:49:22	888/888	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:52:22%20GMT	https://templates-preview.com/gitex/icons/verified.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/verified.svg	(from https://templates-preview.com/gitex/driver/successful-verification.html)
14:49:25	23028/23028	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:36%20GMT	https://templates-preview.com/gitex/driver/index.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/driver/index.html	(from https://templates-preview.com/gitex/driver/successful-verification.html)
14:49:25	59284/59284	---M--	200	added ('OK')	image/png	etag:%225afd4943-e794%22	https://cdnjs.cloudflare.com/ajax/libs/intl-tel-input/8.4.6/img/flags.png	C:/My%20Web%20Sites/Carpolling/cdnjs.cloudflare.com/ajax/libs/intl-tel-input/8.4.6/img/flags.png	(from https://cdnjs.cloudflare.com/ajax/libs/intl-tel-input/8.4.6/css/intlTelInput.css)
14:49:25	168809/168809	---M--	200	added ('OK')	image/png	etag:%225afd4943-29369%22	https://cdnjs.cloudflare.com/ajax/libs/intl-tel-input/8.4.6/img/flags@2x.png	C:/My%20Web%20Sites/Carpolling/cdnjs.cloudflare.com/ajax/libs/intl-tel-input/8.4.6/img/flags@2x.png	(from https://cdnjs.cloudflare.com/ajax/libs/intl-tel-input/8.4.6/css/intlTelInput.css)
14:50:13	12613851/12613851	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:50:38%20GMT	https://templates-preview.com/gitex/icons/audi.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/audi.svg	(from https://templates-preview.com/gitex/customer/index.html)
14:50:58	2951/2951	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2020:51:26%20GMT	https://templates-preview.com/gitex/images/profile-2.png	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/profile-2.png	(from https://templates-preview.com/gitex/customer/chat.html)
14:50:59	1183/1183	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:52:06%20GMT	https://templates-preview.com/gitex/icons/plus-blue.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/plus-blue.svg	(from https://templates-preview.com/gitex/customer/chat.html)
14:51:01	2474/2474	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:52:05%20GMT	https://templates-preview.com/gitex/icons/photocamera.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/photocamera.svg	(from https://templates-preview.com/gitex/customer/chat.html)
14:51:03	1327/1327	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:50:50%20GMT	https://templates-preview.com/gitex/images/avatar.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/avatar.svg	(from https://templates-preview.com/gitex/customer/profile.html)
14:51:05	1195/1195	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:51:35%20GMT	https://templates-preview.com/gitex/icons/marker.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/marker.svg	(from https://templates-preview.com/gitex/customer/profile.html)
14:51:07	29369/29369	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:51:22%20GMT	https://templates-preview.com/gitex/images/payment-method.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/payment-method.svg	(from https://templates-preview.com/gitex/customer/payment-method.html)
14:51:09	269/269	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:50:28%20GMT	https://templates-preview.com/gitex/icons/angle-right-white.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/angle-right-white.svg	(from https://templates-preview.com/gitex/customer/payment-method.html)
14:51:11	9112/9112	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:32%20GMT	https://templates-preview.com/gitex/customer/credit-cards.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/customer/credit-cards.html	(from https://templates-preview.com/gitex/customer/payment-method.html)
14:51:13	9789/9789	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:50%20GMT	https://templates-preview.com/gitex/customer/paypal-payment-method.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/customer/paypal-payment-method.html	(from https://templates-preview.com/gitex/customer/payment-method.html)
14:51:15	15352/15352	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:51:06%20GMT	https://templates-preview.com/gitex/customer/trip-description.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/customer/trip-description.html	(from https://templates-preview.com/gitex/customer/history.html)
14:51:17	3197/3197	---M--	200	added ('OK')	application/javascript	date:Wed,%2011%20Sep%202019%2011:51:17%20GMT	https://templates-preview.com/gitex/js/history.js	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/js/history.js	(from https://templates-preview.com/gitex/customer/history.html)
14:51:19	23511/23511	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:50:48%20GMT	https://templates-preview.com/gitex/images/address.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/address.svg	(from https://templates-preview.com/gitex/customer/addresses.html)
14:51:20	10116/10116	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:38%20GMT	https://templates-preview.com/gitex/customer/home-address.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/customer/home-address.html	(from https://templates-preview.com/gitex/customer/addresses.html)
14:51:22	10147/10147	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:43%20GMT	https://templates-preview.com/gitex/customer/office-address.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/customer/office-address.html	(from https://templates-preview.com/gitex/customer/addresses.html)
14:51:24	10194/10194	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:33%20GMT	https://templates-preview.com/gitex/customer/friend-address.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/customer/friend-address.html	(from https://templates-preview.com/gitex/customer/addresses.html)
14:51:25	10131/10131	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:25%20GMT	https://templates-preview.com/gitex/customer/add-new-address.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/customer/add-new-address.html	(from https://templates-preview.com/gitex/customer/addresses.html)
14:51:27	608/608	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:52:17%20GMT	https://templates-preview.com/gitex/icons/ticket.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/ticket.svg	(from https://templates-preview.com/gitex/customer/apply-promo.html)
14:51:29	8474/8474	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:49%20GMT	https://templates-preview.com/gitex/customer/payment-problems-support-description.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/customer/payment-problems-support-description.html	(from https://templates-preview.com/gitex/customer/online-support.html)
14:51:30	8468/8468	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:56%20GMT	https://templates-preview.com/gitex/customer/report-driver-support-description.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/customer/report-driver-support-description.html	(from https://templates-preview.com/gitex/customer/online-support.html)
14:51:32	8390/8390	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:54%20GMT	https://templates-preview.com/gitex/customer/report-car-support-description.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/customer/report-car-support-description.html	(from https://templates-preview.com/gitex/customer/online-support.html)
14:51:39	8506/8506	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:53%20GMT	https://templates-preview.com/gitex/customer/report-arrival-support-description.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/customer/report-arrival-support-description.html	(from https://templates-preview.com/gitex/customer/online-support.html)
14:51:46	8466/8466	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:42%20GMT	https://templates-preview.com/gitex/customer/lost-and-found-support-description.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/customer/lost-and-found-support-description.html	(from https://templates-preview.com/gitex/customer/online-support.html)
14:51:55	652/652	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:51:34%20GMT	https://templates-preview.com/gitex/icons/map-position.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/map-position.svg	(from https://templates-preview.com/gitex/driver/index.html)
14:51:58	574/574	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:51:58%20GMT	https://templates-preview.com/gitex/icons/path-right.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/path-right.svg	(from https://templates-preview.com/gitex/driver/index.html)
14:52:00	569/569	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:51:57%20GMT	https://templates-preview.com/gitex/icons/path-left.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/path-left.svg	(from https://templates-preview.com/gitex/driver/index.html)
14:52:05	26519/26519	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:39%20GMT	https://templates-preview.com/gitex/driver/new-requests.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/driver/new-requests.html	(from https://templates-preview.com/gitex/driver/index.html)
14:52:06	9111/9111	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2020:51:44%20GMT	https://templates-preview.com/gitex/images/profile-16.png	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/profile-16.png	(from https://templates-preview.com/gitex/driver/index.html)
14:52:07	9564/9564	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2020:51:47%20GMT	https://templates-preview.com/gitex/images/profile-18.png	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/profile-18.png	(from https://templates-preview.com/gitex/driver/index.html)
14:52:10	273/273	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:52:19%20GMT	https://templates-preview.com/gitex/icons/uparrow.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/uparrow.svg	(from https://templates-preview.com/gitex/driver/index.html)
14:52:14	13715/13715	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:29%20GMT	https://templates-preview.com/gitex/driver/chat.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/driver/chat.html	(from https://templates-preview.com/gitex/driver/index.html)
14:52:16	12911/12911	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2020:51:27%20GMT	https://templates-preview.com/gitex/images/profile-3.png	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/profile-3.png	(from https://templates-preview.com/gitex/driver/index.html)
14:52:19	14753/14753	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:46%20GMT	https://templates-preview.com/gitex/driver/profile.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/driver/profile.html	(from https://templates-preview.com/gitex/driver/index.html)
14:52:21	9320/9320	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:58%20GMT	https://templates-preview.com/gitex/driver/wallet.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/driver/wallet.html	(from https://templates-preview.com/gitex/driver/index.html)
14:52:22	1683/1683	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:51:53%20GMT	https://templates-preview.com/gitex/icons/my-wallet.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/my-wallet.svg	(from https://templates-preview.com/gitex/driver/index.html)
14:52:27	1378/1378	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:51:52%20GMT	https://templates-preview.com/gitex/icons/my-wallet-light.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/my-wallet-light.svg	(from https://templates-preview.com/gitex/driver/index.html)
14:52:28	9124/9124	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:32%20GMT	https://templates-preview.com/gitex/driver/driver-registration.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/driver/driver-registration.html	(from https://templates-preview.com/gitex/driver/index.html)
14:52:32	874/874	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:51:09%20GMT	https://templates-preview.com/gitex/icons/driver-registration-dark.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/driver-registration-dark.svg	(from https://templates-preview.com/gitex/driver/index.html)
14:52:36	865/865	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:51:10%20GMT	https://templates-preview.com/gitex/icons/driver-registration.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/driver-registration.svg	(from https://templates-preview.com/gitex/driver/index.html)
14:52:39	29448/29448	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:41%20GMT	https://templates-preview.com/gitex/driver/notifications.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/driver/notifications.html	(from https://templates-preview.com/gitex/driver/index.html)
14:52:42	360/360	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:51:55%20GMT	https://templates-preview.com/gitex/icons/notification.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/notification.svg	(from https://templates-preview.com/gitex/driver/index.html)
14:52:43	357/357	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:51:54%20GMT	https://templates-preview.com/gitex/icons/notification-light.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/notification-light.svg	(from https://templates-preview.com/gitex/driver/index.html)
14:52:48	18745/18745	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:26%20GMT	https://templates-preview.com/gitex/driver/add-new-car.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/driver/add-new-car.html	(from https://templates-preview.com/gitex/driver/index.html)
14:52:52	29493/29493	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:55%20GMT	https://templates-preview.com/gitex/driver/support.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/driver/support.html	(from https://templates-preview.com/gitex/driver/index.html)
14:52:53	542/542	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:50:49%20GMT	https://templates-preview.com/gitex/icons/calendar.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/calendar.svg	(from https://templates-preview.com/gitex/customer/chat.html)
14:52:54	29583/29583	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2020:51:01%20GMT	https://templates-preview.com/gitex/images/credit-card-1.png	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/credit-card-1.png	(from https://templates-preview.com/gitex/customer/credit-cards.html)
14:52:56	7247/7247	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:51:06%20GMT	https://templates-preview.com/gitex/images/credit-card-2.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/credit-card-2.svg	(from https://templates-preview.com/gitex/customer/credit-cards.html)
14:52:58	12611/12611	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:26%20GMT	https://templates-preview.com/gitex/customer/add-new-card.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/customer/add-new-card.html	(from https://templates-preview.com/gitex/customer/credit-cards.html)
14:52:59	485/485	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:51:02%20GMT	https://templates-preview.com/gitex/icons/cross.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/cross.svg	(from https://templates-preview.com/gitex/customer/paypal-payment-method.html)
14:53:02	956/956	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:50:47%20GMT	https://templates-preview.com/gitex/icons/calendar-dark.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/calendar-dark.svg	(from https://templates-preview.com/gitex/customer/trip-description.html)
14:53:04	5759/5759	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2020:51:08%20GMT	https://templates-preview.com/gitex/images/driver-picture-trip.png	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/driver-picture-trip.png	(from https://templates-preview.com/gitex/customer/trip-description.html)
14:53:06	13786/13786	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:56%20GMT	https://templates-preview.com/gitex/driver/trip-description.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/driver/trip-description.html	(from https://templates-preview.com/gitex/driver/new-requests.html)
14:53:10	23028/23028	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:36%20GMT	https://templates-preview.com/gitex/driver/index.html?accepted=1	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/driver/indexe77e.html	(from https://templates-preview.com/gitex/driver/new-requests.html)
14:53:12	8953/8953	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2020:51:46%20GMT	https://templates-preview.com/gitex/images/profile-17.png	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/profile-17.png	(from https://templates-preview.com/gitex/driver/new-requests.html)
14:53:14	1135/1135	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:52:02%20GMT	https://templates-preview.com/gitex/icons/personal-id.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/personal-id.svg	(from https://templates-preview.com/gitex/driver/profile.html)
14:53:17	33828/33828	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:52:12%20GMT	https://templates-preview.com/gitex/images/wallet.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/wallet.svg	(from https://templates-preview.com/gitex/driver/wallet.html)
14:53:18	17741/17741	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:51:00%20GMT	https://templates-preview.com/gitex/driver/withdraw-history.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/driver/withdraw-history.html	(from https://templates-preview.com/gitex/driver/wallet.html)
14:53:20	16844/16844	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:48%20GMT	https://templates-preview.com/gitex/driver/sales-history.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/driver/sales-history.html	(from https://templates-preview.com/gitex/driver/wallet.html)
14:53:22	11127/11127	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:42%20GMT	https://templates-preview.com/gitex/driver/payment-method.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/driver/payment-method.html	(from https://templates-preview.com/gitex/driver/wallet.html)
14:53:23	24274/24274	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:51:10%20GMT	https://templates-preview.com/gitex/images/driver-registration.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/driver-registration.svg	(from https://templates-preview.com/gitex/driver/driver-registration.html)
14:53:25	11117/11117	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:33%20GMT	https://templates-preview.com/gitex/driver/drivers-license.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/driver/drivers-license.html	(from https://templates-preview.com/gitex/driver/driver-registration.html)
14:53:27	11098/11098	---M--	200	added ('OK')	text/html	date:Wed,%2021%20Aug%202019%2020:50:45%20GMT	https://templates-preview.com/gitex/driver/personal-id-card.html	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/driver/personal-id-card.html	(from https://templates-preview.com/gitex/driver/driver-registration.html)
14:53:29	2798/2798	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2020:51:32%20GMT	https://templates-preview.com/gitex/images/profile-7.png	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/profile-7.png	(from https://templates-preview.com/gitex/driver/notifications.html)
14:53:31	2600/2600	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2020:51:31%20GMT	https://templates-preview.com/gitex/images/profile-6.png	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/profile-6.png	(from https://templates-preview.com/gitex/driver/notifications.html)
14:53:33	2830/2830	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2020:51:30%20GMT	https://templates-preview.com/gitex/images/profile-5.png	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/profile-5.png	(from https://templates-preview.com/gitex/driver/notifications.html)
14:53:34	2460/2460	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2020:51:29%20GMT	https://templates-preview.com/gitex/images/profile-4.png	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/profile-4.png	(from https://templates-preview.com/gitex/driver/notifications.html)
14:53:40	537/537	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:52:21%20GMT	https://templates-preview.com/gitex/icons/upload.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/upload.svg	(from https://templates-preview.com/gitex/driver/add-new-car.html)
14:53:41	955/955	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:51:03%20GMT	https://templates-preview.com/gitex/icons/delete.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/delete.svg	(from https://templates-preview.com/gitex/driver/add-new-car.html)
14:53:43	4926/4926	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:51:37%20GMT	https://templates-preview.com/gitex/icons/mastercard.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/mastercard.svg	(from https://templates-preview.com/gitex/customer/add-new-card.html)
14:53:46	521/521	---M--	200	added ('OK')	text/css	date:Wed,%2011%20Sep%202019%2011:53:28%20GMT	https://templates-preview.com/gitex/css/chart.min.css	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/css/chart.min.css	(from https://templates-preview.com/gitex/driver/withdraw-history.html)
14:53:49	14120/14120	---M--	200	added ('OK')	application/javascript	date:Wed,%2011%20Sep%202019%2011:51:34%20GMT	https://templates-preview.com/gitex/js/utils.js	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/js/utils.js	(from https://templates-preview.com/gitex/driver/withdraw-history.html)
14:53:50	210023/210023	---M--	200	added ('OK')	application/javascript	date:Wed,%2011%20Sep%202019%2011:51:16%20GMT	https://templates-preview.com/gitex/js/chart.bundle.min.js	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/js/chart.bundle.min.js	(from https://templates-preview.com/gitex/driver/withdraw-history.html)
14:53:51	1476/1476	---M--	200	added ('OK')	text/css	date:Wed,%2011%20Sep%202019%2011:53:28%20GMT	https://templates-preview.com/gitex/css/owl.carousel.css	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/css/owl.carousel.css	(from https://templates-preview.com/gitex/driver/withdraw-history.html)
14:53:53	1730/1730	---M--	200	added ('OK')	text/css	date:Wed,%2011%20Sep%202019%2011:53:29%20GMT	https://templates-preview.com/gitex/css/owl.theme.css	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/css/owl.theme.css	(from https://templates-preview.com/gitex/driver/withdraw-history.html)
14:53:54	1722/1722	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2020:51:22%20GMT	https://templates-preview.com/gitex/icons/ic_bank.svg	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/icons/ic_bank.svg	(from https://templates-preview.com/gitex/driver/withdraw-history.html)
14:53:57	52796/52796	---M--	200	added ('OK')	application/javascript	date:Wed,%2011%20Sep%202019%2011:51:27%20GMT	https://templates-preview.com/gitex/js/owl.carousel.js	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/js/owl.carousel.js	(from https://templates-preview.com/gitex/driver/withdraw-history.html)
14:53:58	3872/3872	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2020:51:34%20GMT	https://templates-preview.com/gitex/images/profile-8.png	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/profile-8.png	(from https://templates-preview.com/gitex/driver/sales-history.html)
14:54:00	3553/3553	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2020:51:35%20GMT	https://templates-preview.com/gitex/images/profile-9.png	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/profile-9.png	(from https://templates-preview.com/gitex/driver/sales-history.html)
14:54:04	3604/3604	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2020:51:36%20GMT	https://templates-preview.com/gitex/images/profile-10.png	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/profile-10.png	(from https://templates-preview.com/gitex/driver/sales-history.html)
14:54:06	3672/3672	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2020:51:38%20GMT	https://templates-preview.com/gitex/images/profile-11.png	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/profile-11.png	(from https://templates-preview.com/gitex/driver/sales-history.html)
14:54:08	3869/3869	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2020:51:39%20GMT	https://templates-preview.com/gitex/images/profile-12.png	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/profile-12.png	(from https://templates-preview.com/gitex/driver/sales-history.html)
14:54:10	3558/3558	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2020:51:41%20GMT	https://templates-preview.com/gitex/images/profile-13.png	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/profile-13.png	(from https://templates-preview.com/gitex/driver/sales-history.html)
14:54:15	3832/3832	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2020:51:42%20GMT	https://templates-preview.com/gitex/images/profile-14.png	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/profile-14.png	(from https://templates-preview.com/gitex/driver/sales-history.html)
14:54:17	3815/3815	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2020:51:43%20GMT	https://templates-preview.com/gitex/images/profile-15.png	C:/My%20Web%20Sites/Carpolling/templates-preview.com/gitex/images/profile-15.png	(from https://templates-preview.com/gitex/driver/sales-history.html)
